Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Nelore,155,29.331894009056313,29.060639781953306,1,1,1,0.5759169872950083,0.4490101805218635,93.60772840299829
Holandês/Girolando,33,33.860422246540786,24.097794887679147,1,1,0,0.8337944709527583,0.7109452463360396,62.16431695386284
Guzerá,58,19.458901373785434,22.826387635744105,2,1,0,0.3879467958519146,0.32493914797717455,43.64967760678746
Nelore,62,27.671132352031393,23.4715951487475,1,0,0,0.5157847664499581,0.4040176838074794,45.111741319480565
Guzerá,65,20.591431410746353,24.908651193549865,2,1,0,0.5633287697514695,0.505635423929214,61.56294306856752
Holandês/Girolando,44,36.2391956596624,30.40018912527843,2,1,0,0.7353064747887098,0.6866014240533578,61.202994330912595
Nelore,10,25.818139889888254,25.689869696948907,2,0,1,0.5959405553342084,0.4501532067140279,28.145070103406567
Holandês/Girolando,95,35.64391963987093,26.904116132156567,3,1,1,0.9966613798024339,0.8051179405043567,103.88864239441743
Holandês/Girolando,65,50.00481550795077,28.677080436280686,0,1,0,0.7506255852734213,0.8273587336575687,118.26817714672013
Cruzado ½ sangue,62,33.22564626867828,19.321295995902325,1,0,0,0.7644031575880528,0.6909446347670747,72.55466610585864
Holandês/Girolando,48,41.22685504497666,27.019447569896172,1,1,0,0.6446867132319616,0.7063793683031265,90.23822528372568
Cruzado ½ sangue,168,25.89440681463082,22.821724981353555,1,1,1,0.530779638871299,0.4688345385821687,141.3812940085071
Guzerá,110,24.038110599089233,13.935619216908936,0,1,0,0.47013984422280475,0.43768696810269064,59.875717944706224
Cruzado ½ sangue,76,33.86121051976605,15.487321832056752,3,0,0,0.7183156188477745,0.45902215818984565,28.78202894180114
Holandês/Girolando,37,34.877355435434964,19.927529553925257,0,1,1,0.7267852033053552,0.7095230288340341,71.22278546710794
Guzerá,145,28.724188530553956,26.124892914370324,1,1,0,0.5383088802068936,0.4628624142325654,89.2976267247093
Holandês/Girolando,160,33.98651707049485,24.455198261361186,3,1,0,0.6553503955183304,0.4719580924666714,92.09450389291995
Guzerá,6,25.14090159240447,24.737466828702654,1,0,0,0.46448875121276734,0.45005019182891914,25.550370054107155
Holandês/Girolando,168,37.06974180012221,31.803773930746768,3,0,0,0.6593164169062731,0.42752451169725614,100.35267310824273
Cruzado ½ sangue,126,33.657282637527665,18.92364154056075,1,1,0,0.7196922995181734,0.7827920086771912,155.42038701308303
Angus/Simental,18,35.11779467665058,23.890266583265106,1,0,0,0.8166836542395981,0.7795745135447754,50.227904690974434
Angus/Simental,136,36.78097867818078,25.21774209125526,1,0,0,0.6042822102878088,0.5582168823656288,136.4783215019468
Holandês/Girolando,20,38.81934954111007,21.05490753384666,2,0,1,0.7676693943346167,0.5647554891292949,53.62558013234068
Holandês/Girolando,10,36.3280612130435,24.113306980331764,0,1,0,0.6051670584630336,0.6916939638865008,41.69156619187492
Cruzado ½ sangue,21,34.94037547398845,17.60020266366262,1,0,1,0.6915813817025159,0.5906160877336571,44.50158732969713
Guzerá,83,26.715165124512275,29.63962486910011,0,1,0,0.4817632544660636,0.49660710678304554,76.06154696009249
Cruzado ½ sangue,112,32.64554421898733,21.273541789878266,1,1,1,0.8122367404162882,0.768881954275176,132.55331825939786
Holandês/Girolando,74,37.84770833269021,32.12560065911401,1,1,0,0.6319214176671683,0.5448854453560601,91.79092328428914
Nelore,22,31.78790410681999,23.87010270433018,3,1,1,0.5678611840894784,0.32502126943922965,36.98961658988272
Nelore,36,28.174580146650364,28.112214261596733,3,0,0,0.6106593157559428,0.40898760355638075,44.56810984791603
Cruzado ½ sangue,154,31.77321084869625,23.786788524035384,0,1,0,0.543864526486483,0.6060753655401141,136.62248271363651
Nelore,174,29.366415104608443,23.87702467095788,2,0,0,0.5427142944573056,0.4462824870104463,98.97363051340142
Nelore,136,34.938053390397975,21.66388266711197,2,1,0,0.5233415115376863,0.5212037344202632,84.79595186121058
Guzerá,19,21.978931375936387,24.47649571746511,0,0,1,0.4511877190764325,0.36166389274954347,23.26753760476811
Nelore,148,31.694499125693742,25.27199477765619,0,1,1,0.5060276998516761,0.5420511156880858,107.25982147781671
Guzerá,125,20.320486516285683,20.86296596433928,3,1,1,0.6056413868229955,0.4435720686003822,87.52840046240499
Cruzado ½ sangue,95,33.869092632914494,23.499822336560463,0,0,0,0.5741594191763634,0.523367154396432,103.08248581106534
Nelore,26,34.51278989663056,21.559604535771545,0,1,1,0.6066407882671606,0.6244381967401117,39.76389689643284
Cruzado ½ sangue,180,34.95467409786923,33.19865627845935,3,0,0,0.6746054502234259,0.543237403578731,120.00613320701181
Angus/Simental,80,38.76781285342907,23.641076920353527,2,0,0,0.5593472866858548,0.42674407372190576,67.82256615266132
Guzerá,8,24.318651593590772,30.18092860678624,2,0,0,0.5493210966505119,0.46807860903031057,31.634099721458277
Nelore,38,29.10866520170994,23.217510676769248,2,0,0,0.40864867902423063,0.3036952031661617,35.47745843189945
Holandês/Girolando,73,38.73968592298322,25.037150566139633,1,1,0,0.7522305602389935,0.7382383942795453,86.79838632249081
Nelore,12,26.249081872240257,18.714543713418923,2,1,0,0.4992808356869152,0.40787534228483696,23.37336463654429
Guzerá,59,25.13037315357539,22.211709632528542,1,0,0,0.500794889059363,0.3767831974341689,53.25919038348842
Angus/Simental,85,38.89271522281898,24.842138683156985,2,1,0,0.5711578057929709,0.5198067509657325,80.71243392626461
Angus/Simental,171,34.54752319161212,30.344015323839468,0,1,0,0.7340739672145539,0.7436746494417278,148.12912330160455
Cruzado ½ sangue,16,29.774872717261264,24.887931110705086,3,1,0,0.7419645459767682,0.5782401879258899,37.37768085535662
Guzerá,104,21.919269687223476,29.534881444771997,1,0,0,0.42333828433785103,0.37467837203098175,79.14365235404347
Cruzado ½ sangue,165,34.562900104355585,26.56291644081168,2,1,1,0.5732116205241587,0.5209068034861819,100.00706278548843
Cruzado ½ sangue,146,35.181293047868245,30.509605357858742,0,0,1,0.6900083125924239,0.6756150381533016,117.66548165699207
Guzerá,167,26.694981332709553,23.763831130779778,0,1,0,0.5455637407464592,0.5574947070087196,145.50413492794058
Holandês/Girolando,31,44.82585246364333,33.560890842607215,0,1,0,0.4000693806830218,0.4293012127215183,58.804408169831866
Nelore,145,29.307536729782548,22.05841518834351,0,1,0,0.7515406363782774,0.8266246675417769,161.97990122450182
Nelore,177,30.37203828078015,20.934152663209325,2,0,0,0.6028553483548331,0.36401229115910283,103.29313749063445
Holandês/Girolando,59,41.519187128187816,19.159788601243864,1,0,0,0.7601456461820906,0.7499474394429886,85.33492854799981
Nelore,90,28.67960993203627,33.32409868623228,1,1,0,0.5356459553337983,0.44009907764431105,63.03943733895948
Nelore,96,27.142123601546235,27.27779029047159,1,0,0,0.36446464914477555,0.24428444477263356,63.53653689706479
Cruzado ½ sangue,89,41.85661046316764,22.663517066478768,1,0,0,0.7142194267375264,0.6362124043646239,115.89907754772123
Angus/Simental,53,35.96622059065921,28.99609078749398,2,1,1,0.655003376753448,0.6894808467212027,85.04742024847161
Holandês/Girolando,175,36.67061144439782,26.750768740471127,0,1,0,0.7425521448310841,0.8864347703785136,166.8840108164908
Cruzado ½ sangue,173,34.73603929380043,31.86450988550236,3,0,0,0.6159318822710999,0.5259594217752652,152.99257180937147
Angus/Simental,69,39.13334486882752,17.808668669040355,1,0,0,0.7473745285983834,0.7093292744046908,83.3538317540924
Nelore,145,24.083229583363853,22.93855956674298,2,1,0,0.47250036185907557,0.30685199508957484,54.13373942125921
Guzerá,72,29.368034763691217,22.149914464228697,1,0,0,0.5821169495544986,0.5413583657480517,66.06336959445785
Guzerá,144,25.7174162739475,16.105269294365595,1,0,0,0.3871039912515212,0.293986578262956,83.8952977406901
Nelore,106,25.111741166744977,28.241308819118778,2,0,0,0.774556942533919,0.6404562117893822,101.83965060599633
Cruzado ½ sangue,85,37.755136457415496,22.918413776786565,1,0,0,0.8861743498485714,0.8468412460408561,105.99624620717951
Guzerá,24,27.87702671478846,26.95852481994625,2,1,0,0.6551064606193184,0.5768510898154109,48.240540122727786
Holandês/Girolando,118,33.67729004026043,33.439087737318445,0,0,1,0.8266800833640687,0.8571436686632921,137.23373950502938
Nelore,58,35.22013994090204,22.587025232689566,2,0,1,0.5415451641766359,0.29029109927132557,45.12504300119949
Nelore,40,31.305790789281673,22.31538806937138,0,1,0,0.6666546705747209,0.7102641468874126,52.602661524637234
Angus/Simental,35,37.95411747968729,24.474656678895983,2,0,0,0.7089397026982452,0.5637447403506844,61.54064978119115
Nelore,177,34.56576581967623,27.94898941193364,2,0,0,0.3946482457754693,0.2831803312777419,82.94469325338316
Nelore,19,29.55754224340374,21.733147898759402,3,1,0,0.7003201414030689,0.6058625257115274,31.54427255040104
Nelore,144,28.901709237135886,21.476153611471478,1,1,0,0.6628824462922506,0.5868027884812002,129.55076340415337
Holandês/Girolando,156,36.698499419890055,28.228757080965465,1,0,0,0.676396002619625,0.6482214245090367,128.29170522290815
Holandês/Girolando,6,42.90925219653539,25.51455729535214,1,0,0,0.5391038104069178,0.4840210160756131,52.008668868773434
Holandês/Girolando,107,42.3830148366199,15.821086947980717,3,0,1,0.612586922193418,0.3705487929229625,58.97717698502065
Nelore,104,29.05138048961399,19.09843280212357,1,0,0,0.367885441511249,0.28524054735704574,55.78883720374229
Nelore,65,26.235047761463388,30.00494345530884,4,1,1,0.6445080852617977,0.44840223207545316,46.416173589913534
Cruzado ½ sangue,121,33.519719416664294,25.60771313231525,1,1,0,0.4636360136449402,0.4157535473070909,66.78094528487556
Holandês/Girolando,74,39.65100607118931,20.951216275851003,0,1,0,0.7129855500668678,0.749992656091761,88.49821355860746
Holandês/Girolando,80,33.33262840632899,23.31836137106007,1,1,1,0.5829752650053359,0.5164446128559181,99.80571948905508
Cruzado ½ sangue,78,27.112750594703257,24.05294669120668,3,0,0,0.4830626210500576,0.302300562114267,52.703677851640016
Cruzado ½ sangue,145,35.26061351523908,26.942933441120655,3,1,0,0.6662190602606429,0.6554905591440544,115.16208871791535
Nelore,114,19.893390897319087,18.566946420564843,0,1,1,0.5166200614687969,0.5301395087672222,49.31311962480214
Guzerá,69,26.61623158088378,20.636203445318166,2,0,0,0.5796279650154099,0.4550702179763769,35.301363911945245
Holandês/Girolando,167,37.60958471123088,25.091823019453557,1,1,0,0.5342253940961987,0.5374290136967773,116.3471579650723
Guzerá,145,29.92473982063973,23.6006616780182,2,0,0,0.42805510867998686,0.27268594556313974,57.342326209894665
Cruzado ½ sangue,168,31.026127163384498,26.28743673054684,3,1,0,0.377359357066002,0.24972049483921893,68.36587439344588
Holandês/Girolando,132,43.29742107125948,19.08197041056161,1,1,0,0.4288001315322889,0.39340664701690103,53.756454584950006
Cruzado ½ sangue,71,31.412344635048832,25.428514705085284,2,0,0,0.8378011650976365,0.6735402613668464,78.00648527167132
Angus/Simental,140,38.51186669068765,28.366334477509888,0,1,1,0.959613798071462,0.9911413931150591,196.58926801583235
Holandês/Girolando,60,43.68418265460026,25.947274188597135,1,0,0,0.6906635136007546,0.6197175855416801,100.83649984933909
Angus/Simental,49,35.91849927653939,24.55644695904637,4,1,0,0.6252596919207511,0.44879653661496555,36.843113468545226
Holandês/Girolando,82,44.98277442249202,23.616465589736116,3,0,0,0.6456783735686378,0.4664711551808132,71.70517751450113
Angus/Simental,175,33.52835955302083,20.660595388913993,1,0,0,0.8204610332859318,0.9365706702622275,179.47650293569012
Guzerá,103,26.883778527675137,23.712005630240846,2,0,1,0.4511330431169056,0.2747610565194341,57.533542565636154
Holandês/Girolando,70,44.61319861393926,29.038823411521623,1,1,0,0.7073278947097943,0.5921068665895728,69.84861935951598
Holandês/Girolando,84,43.300187458951676,23.523885973599498,2,0,0,0.6785330541946564,0.49031966899603646,108.98015084135477
Nelore,53,35.707557068573934,20.44078404260636,0,1,1,0.49311873299171427,0.5300114150673001,64.30150252505959
Guzerá,119,23.709682048068018,22.031011644938456,1,0,1,0.4500116891307722,0.4343058406157953,73.25802426176345
Angus/Simental,64,31.793828368931354,24.80340118910372,1,0,1,0.7537319002438334,0.6284485486949543,92.25581982177894
Holandês/Girolando,100,35.028324457524405,22.50594401127661,1,0,0,0.5676578643154443,0.591621870866041,93.93558145601502
Nelore,67,31.31154898291953,25.941213132252564,0,0,0,0.5951729345623517,0.6453561353234366,79.75560549246586
Guzerá,58,27.493768802808134,26.09137504299612,2,1,0,0.45519999883332773,0.3912746793739827,41.10431743588944
Nelore,175,29.357898308765954,27.555932721618593,2,0,0,0.5627367304648231,0.4589925709878364,80.88049841772082
Nelore,63,25.069650328125046,29.694237889060133,1,1,1,0.688396256616856,0.6608016874002733,59.0041071121517
Angus/Simental,13,41.450902819980776,27.983434897489442,0,1,0,0.7006579147989005,0.8013754337012203,64.39517593598953
Guzerá,69,22.32588566704838,20.26304374340816,3,1,0,0.5873814123182393,0.49526943946378876,64.85267894034249
Guzerá,96,29.4768487471307,20.38586221369491,1,1,1,0.3297568786910363,0.2346230186878399,56.27376223968776
Holandês/Girolando,18,54.28719211569933,23.696914094160704,1,1,1,0.6259082534313316,0.5660651986876559,57.89581042405829
Nelore,56,30.282579013000426,22.195298571042343,1,1,0,0.5527688621076073,0.6548720115148268,77.788250698247
Nelore,30,31.0408784748021,19.44669309215623,1,1,1,0.7423330679206459,0.6982558520096117,40.17521555675883
Cruzado ½ sangue,91,31.02856092441776,22.233232823308022,0,1,0,0.42440527084141205,0.513158622576719,53.978616165208095
Holandês/Girolando,131,30.94893339456592,22.101948265523845,2,1,0,0.6689358658823307,0.6386351521901654,104.44835092610673
Angus/Simental,175,35.287762866364,21.312609040955177,1,0,0,0.8875192178553702,0.8517369389216732,225.41535214775902
Holandês/Girolando,71,34.535523794506254,22.736842055379977,0,1,1,0.5897226533943097,0.594096593250886,102.12093352547248
Holandês/Girolando,156,32.76497711792492,28.713803401273324,1,0,1,0.6555235368010479,0.6281388868111303,121.80146405631987
Cruzado ½ sangue,39,39.889439767982594,24.796952164996956,1,1,0,0.6764912883561094,0.7117770118126417,60.960211787526625
Angus/Simental,141,39.22788133111598,33.88723630422188,2,1,0,0.7412184836781197,0.7187456114017279,109.62821178998215
Cruzado ½ sangue,102,34.518750322455936,24.682032744078597,0,1,0,0.8122347522999855,0.816726153440444,119.07673655210438
Angus/Simental,137,36.609399356616876,22.839736904250994,2,1,0,0.7715744881584217,0.7339464862622073,140.17251789850312
Cruzado ½ sangue,136,32.30851567022626,24.016531530619464,2,1,1,0.7860550185065641,0.6829659054184222,139.81913560048375
Angus/Simental,96,42.340478070077,25.02596791377416,1,1,0,0.6785990389093601,0.655767857656292,119.46925187809649
Nelore,47,28.886820084566747,25.741015828684255,1,0,1,0.47594745887497036,0.5442286092744397,52.31548457516216
Cruzado ½ sangue,95,35.12277575209893,32.30684530343609,1,0,0,0.6151704487678401,0.4979956547405642,91.04168037627946
Guzerá,149,25.411987106464952,20.618718140089726,2,0,0,0.3898852061300778,0.3417968374663818,62.75352494624538
Holandês/Girolando,175,38.28923554633976,27.436184232710943,5,0,0,0.735603845064161,0.44726890344533027,127.84724206338598
Cruzado ½ sangue,167,27.372343337592554,24.831002390456497,1,1,1,0.597553407596923,0.5573988881675064,110.04497127843743
Angus/Simental,33,29.100129219347924,17.71560902971753,1,1,0,0.6427442765025904,0.7693893923260632,58.6828707128669
Angus/Simental,108,36.82297144520119,27.082795128379054,0,1,0,0.7773457171064152,0.7713171558222999,126.37392371561376
Nelore,19,29.197738421976315,29.07049424321562,1,0,0,0.4356284222025712,0.35847924504142087,36.48527339565186
Cruzado ½ sangue,121,27.855479853164837,20.57129438489028,2,1,1,0.7247552435241374,0.6175988373694995,116.46906851631519
Cruzado ½ sangue,179,32.862100539861466,23.964264528432118,1,0,1,0.5873828872659503,0.45098561165709383,80.2115557524001
Guzerá,10,26.161257688971506,17.098582951969185,2,1,1,0.6101141621889474,0.5474384756425223,26.285987203244296
Nelore,119,21.453971978792172,18.964774161262653,0,1,0,0.5107262421770433,0.51286588483539,77.80503684756658
Nelore,171,25.797063691821744,28.19211831046901,1,0,1,0.6131909666557924,0.5708803372623833,93.43605674116333
Cruzado ½ sangue,153,34.62905557494187,22.13433397597026,2,0,0,0.6597518611150197,0.4842027190378101,100.7173032693574
Holandês/Girolando,71,41.93529364697872,19.564788100247842,1,0,0,0.7655487154771661,0.6076154511024512,80.06131993987334
Angus/Simental,19,32.80846287620108,24.91784145783372,1,0,0,0.7326438925969772,0.6754181238212065,54.710286184351006
Holandês/Girolando,167,40.79224025249867,21.910350274275906,2,0,0,0.488709297580527,0.29906129390297864,93.66155606176531
Angus/Simental,166,42.600832514122125,22.116713368897855,2,0,1,0.8360112570128452,0.7808477271003286,193.2913855880211
Guzerá,105,28.331218876972695,26.957304102699613,2,0,1,0.4916701223664988,0.27232374742858523,61.83591819584137
Cruzado ½ sangue,177,32.61885685194426,19.353066564262612,0,0,0,0.7268467685090294,0.662362580054765,138.5358430013531
Nelore,1,27.36208290336498,20.378539149272672,0,0,0,0.6190246476868857,0.6393748724767234,28.213878240104968
Holandês/Girolando,111,36.85327757832748,24.616319968595473,1,1,1,0.5910709046836957,0.5095569646646262,105.62234692195288
Cruzado ½ sangue,7,34.87127913163863,27.87763916299282,3,0,1,0.5393725054307174,0.2725179493127024,41.7947703632204
Angus/Simental,169,38.87796787914299,28.9526412059594,1,1,1,0.7953658366666354,0.8723319976430312,183.56966097664403
Cruzado ½ sangue,123,35.5176160244088,21.339753118553507,1,0,0,0.6066426067648435,0.4981882713312148,67.76850956494621
Nelore,165,29.461558345924033,27.74950786767859,3,0,0,0.6436429279466498,0.4939472710733318,75.90983369396028
Guzerá,102,28.456291851042327,20.863430826118364,1,0,1,0.4830709104280128,0.37686529507643984,61.65961472685131
Nelore,15,29.33107386535195,31.3048373876272,2,1,1,0.6523409777448289,0.6081671471688442,24.931412785549156
Nelore,5,31.746410506460904,19.464915898321088,2,0,0,0.5923304484209102,0.5136331644001032,40.69111625215073
Cruzado ½ sangue,61,36.483291081466554,29.313915243166925,3,1,0,0.6716772493085563,0.5278438124395816,76.08805900808042
Cruzado ½ sangue,134,29.781893479100745,21.374055572725105,2,0,0,0.5988587681385699,0.47902148350893714,82.2813667415157
Cruzado ½ sangue,28,25.767423812517016,32.0529858191784,2,1,0,0.6655670375467668,0.6114292064214597,33.55974426789205
Angus/Simental,154,44.94571785206549,26.36528291540994,4,0,1,0.8571780622195615,0.6666297635121536,167.87485283380525
Cruzado ½ sangue,44,34.02663492284905,19.935933882367113,2,0,0,0.6340362995470349,0.46326632765597664,42.67542601515545
Cruzado ½ sangue,90,26.142056418015514,21.911046081829973,0,1,0,0.6984291888052241,0.8520656158286029,87.48263593695648
Nelore,37,26.50163175973451,27.12472482089497,3,0,0,0.5546360076249707,0.37158114453156993,32.848811506452314
Nelore,84,31.701560023294398,28.210577670462246,1,0,1,0.5624604042745422,0.4823824883506703,73.88275828126363
Holandês/Girolando,82,38.601615844335534,23.71713763310215,1,1,0,0.8781922370479044,0.8041599624451836,113.47305637089084
Angus/Simental,1,35.695723613063926,24.178633123853867,3,0,0,0.8581989535695483,0.6385083879643833,38.22889276810507
Nelore,103,33.90308651109538,27.033412130576263,3,0,0,0.5579403815195719,0.3681292422784534,88.66781557761114
Holandês/Girolando,142,34.76356426808095,24.52719370804328,2,0,0,0.704662220112644,0.5543573338292102,113.49695211956922
Cruzado ½ sangue,169,29.807386568980665,18.825980562646496,2,0,0,0.5627942446093934,0.43281671643990316,124.02882330591527
Nelore,60,29.739852662668937,20.74810390143928,0,1,0,0.5327028453735048,0.5130582530974107,52.26661469182457
Guzerá,159,27.171364796161647,24.94047977260666,1,1,1,0.5293927898171185,0.5216485105241104,73.63918300162246
Angus/Simental,159,40.23354365453329,28.861929665990775,3,1,1,0.8178205628004497,0.6335825129948368,127.52954217597188
Cruzado ½ sangue,178,36.64495217827579,30.46392969664819,0,0,0,0.7224142986602011,0.6883583426863992,142.08455969513068
Nelore,68,29.69502517238531,27.1181176830858,2,1,1,0.43907409440954903,0.3235951309344052,43.42058707126929
Angus/Simental,154,40.20222772522284,25.149163044145453,0,1,0,0.8323530140280426,0.9339835135923596,165.1227512623352
Guzerá,102,25.22237222205475,26.995255543929908,0,0,0,0.49156650045913247,0.5138136878324213,70.23336402880888
Angus/Simental,11,38.28214236456522,21.332996599172578,1,1,1,0.6064959940970831,0.5461756318640776,47.55678327428618
Nelore,49,29.37636963018772,23.387076158967144,2,1,0,0.6836384737431922,0.5433708230826357,75.07535733342633
Holandês/Girolando,121,41.07549067909518,20.703477114642094,4,1,0,0.8482770846248646,0.6192032072810532,85.84963114921945
Guzerá,29,28.317619422748283,19.005029557169152,2,0,0,0.5250559633223627,0.34614469043480756,27.339516148782444
Nelore,79,30.94300988680691,25.334196046544818,0,0,0,0.6208793601905236,0.7020913935474932,75.23328663810854
Angus/Simental,140,38.19897651305082,24.742053226338975,1,1,1,0.8082566590056096,0.7907044300607742,163.2907771713816
Nelore,27,26.16805905270636,26.75060993803605,0,1,0,0.6895772152812252,0.6886310425854324,43.06935283213551
Nelore,90,29.236849403219484,26.18444732356979,0,0,0,0.6228068525431726,0.5989836226433226,72.23258821432975
Guzerá,39,25.91594664531277,24.97057708529545,1,0,0,0.37386961364333593,0.2827356809779793,44.053136924974254
Cruzado ½ sangue,97,33.77272631925279,26.226466662710216,1,1,1,0.861078852386824,0.7657016874674696,123.00922730506767
Cruzado ½ sangue,44,41.82610122856161,23.829267615090092,2,0,0,0.7572222578428047,0.6871366623891205,71.86243170897403
Angus/Simental,174,35.64302249656444,25.651565580889603,2,0,0,0.6614047163936321,0.5523065950606655,114.64060197974977
Nelore,14,30.478011566938758,21.095422389254562,2,1,0,0.4470374927642591,0.5026394952711282,39.12148986379225
Guzerá,174,29.205386201732892,25.47882370255652,2,0,0,0.5479572758883879,0.5262362585160723,115.88239012252743
Nelore,143,29.34300669934784,26.673670741144036,1,0,0,0.5221739961632421,0.5562149454362884,104.30328541477519
Holandês/Girolando,155,51.689225595860826,21.321274287711187,0,0,0,0.7179494657098804,0.7548866514972613,158.5625490256769
Angus/Simental,154,36.298823187208356,24.207328395971388,0,1,0,0.8054917867470003,0.8244976960716703,181.50641856784776
Cruzado ½ sangue,34,34.29635688928019,21.505589961482563,0,0,0,0.5776913923203525,0.610800951951736,57.37821992231708
Holandês/Girolando,168,36.00597127553509,21.89397321393554,0,1,1,0.5516475808413013,0.5282378841625714,146.0754416138746
Guzerá,107,24.94542579457012,19.50028257959138,2,1,0,0.5366527544478379,0.5633453227403926,107.18248400406037
Angus/Simental,174,39.120202596784964,29.06309970066622,1,1,0,0.658660396643148,0.6845469542203485,167.8492551281991
Holandês/Girolando,159,44.231520311538645,28.26274069888019,1,1,0,0.6968010153592258,0.712991701746892,147.45181098357054
Nelore,105,30.11683191908251,26.149735416909348,1,1,0,0.4156673563037736,0.419915134206528,91.14250579482068
Guzerá,68,29.77734454800421,31.888783807775255,3,0,1,0.4760426411749094,0.4030861343334018,63.2873181843279
Nelore,22,28.667621412925648,23.243017213726432,1,1,1,0.6214951891039997,0.48889917473238154,58.821415055240294
Nelore,19,27.83741014556348,36.12704966044254,4,1,1,0.6105932507646797,0.5404044798668898,40.25239645753219
Nelore,71,38.46394787547786,23.089882338547117,2,1,0,0.4711642029126732,0.40142563369574363,76.30417711950045
Holandês/Girolando,146,41.97118824721015,25.020773407024066,0,0,0,0.5456495975284241,0.4714834949038286,116.38244796163619
Holandês/Girolando,91,36.40259227010726,22.408888344239166,0,0,0,0.6818128243214562,0.6397240701247802,93.11572956469139
Guzerá,87,23.917208713255793,25.48930224024122,1,1,1,0.5532981157168438,0.41281360341768647,55.997392183241956
Guzerá,45,23.171960256405978,27.34245971154498,0,0,0,0.5384916383182924,0.5864615623922772,52.698354688298565
Angus/Simental,102,42.21456210135555,23.544334427787664,0,1,1,0.6611016178984493,0.6016653835550575,111.94613236319555
Cruzado ½ sangue,115,31.542490828427034,31.10687938847048,1,0,0,0.6727606886735263,0.6505953605082273,126.02673109354612
Holandês/Girolando,177,40.63681237828243,24.956597138533844,0,1,0,0.8527708791967394,0.9620805483904226,217.4525468545251
Nelore,132,28.77771963946606,25.081941544440795,1,1,1,0.5705144687309028,0.4850460704254883,84.35540334029115
Angus/Simental,110,41.29171583573421,20.364009221945132,3,0,0,0.5321879873808586,0.36362319731501563,75.84448248346676
Nelore,164,26.03639567490593,25.673996298201537,1,0,0,0.5703200338100642,0.45332314977094745,73.46781526098616
Guzerá,77,22.773283141570953,23.463891116762536,1,1,0,0.6941759122651978,0.6636515531627065,97.03139739904883
Angus/Simental,169,39.009337882317176,21.567041082650853,0,0,1,0.5719500564917065,0.6759081154429359,142.06170836052388
Holandês/Girolando,67,43.004796423499485,20.894102367406546,1,0,0,0.6834183361103376,0.6755803529993512,100.84842981580691
Cruzado ½ sangue,24,34.33012925239056,34.68705351902674,0,1,1,0.6151031023664653,0.6220768146387031,51.41221421723771
Holandês/Girolando,76,35.95273135451336,22.946090999283857,1,0,0,0.6910265403166325,0.6080276400645329,86.3692018680406
Cruzado ½ sangue,24,35.709939368365575,18.172058316874928,0,1,0,0.6613677368469149,0.6899800169455588,51.35542832555108
Nelore,22,26.39648675516528,21.20711416106971,0,0,0,0.6639971986062925,0.6698296061687423,35.26275219325313
Nelore,159,27.17461474324766,23.793728642095147,0,0,0,0.5584783286400811,0.5381617780707616,93.34132409044423
Guzerá,144,23.168139425833992,26.18666813046594,1,1,1,0.6213396579351445,0.6066479144551327,143.47520150812937
Nelore,40,33.55405422028211,26.219186086901253,2,0,1,0.5382344341213517,0.3502875431714084,48.71053331225269
Angus/Simental,151,40.85039693462307,26.706458207106103,2,0,1,0.6797342709929172,0.4924801329317202,137.1810851002927
Nelore,13,31.117476814876056,21.420558773450683,0,1,1,0.48308170169613945,0.49973900817717415,45.54644766172763
Holandês/Girolando,52,46.23605710571225,25.361761774006183,2,1,0,0.47103499165118246,0.3497984317362149,59.71914048422687
Cruzado ½ sangue,128,44.2505969929549,20.495762143557688,1,1,0,0.6703359553118424,0.6976110964546354,141.15639470501424
Cruzado ½ sangue,55,26.16309558435938,21.521428067943955,1,1,1,0.8659400317319027,0.8108683124759918,71.29113636799183
Guzerá,132,23.784870257368674,20.329164101998963,2,0,0,0.5435323703421568,0.33592557134973433,47.00621842412892
Holandês/Girolando,158,36.919124579127384,19.246444581606923,0,0,1,0.7589759457285932,0.7177147360216898,146.61435179260442
Angus/Simental,12,34.17131169927788,28.256837955432033,2,1,0,0.6725013976233376,0.5275932172854029,43.735489970451425
Cruzado ½ sangue,5,28.68966700958515,26.75444680391555,1,1,0,0.6131233269598962,0.6508820392292072,30.17143387025849
Cruzado ½ sangue,170,31.801387743778537,27.90666147991252,3,1,0,0.7483105637166588,0.6346370600500038,132.96133774484494
Angus/Simental,94,32.52528328119768,24.157252264097185,1,0,0,0.9509997686333294,1.0109013172603634,124.87982824962572
Cruzado ½ sangue,92,34.340169470149654,27.107230795460588,2,0,0,0.8036742729376501,0.7749971138954952,137.81363194930375
Nelore,84,29.180944125000153,16.95484238142982,2,0,0,0.6305244629728023,0.45993155934335495,41.11214220036685
Holandês/Girolando,79,42.40514332381828,27.45235007218142,3,1,0,0.6840423166299086,0.4683827045333373,86.49040426418605
Nelore,125,30.777049580733884,24.70847932002012,5,1,0,0.5709718914267324,0.32201738471206476,66.52968860038085
Cruzado ½ sangue,105,35.4120274137067,26.508438400596663,2,0,0,0.557114194862892,0.39646968899805124,66.61266908990474
Angus/Simental,30,36.31965978429253,25.520093196194452,2,0,0,0.5534607350501944,0.56464220587091,50.84111934264614
Holandês/Girolando,113,50.60571701316834,20.051779381852455,2,0,0,0.5504181888576068,0.4459333927671318,112.26609704453676
