Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Nelore,12,25.559143253196037,21.394502839729792,3,1,0,0.5773627274534612,0.42557386608493053,29.450619160783432
Holandês/Girolando,107,41.382071821268774,24.400678551973893,1,1,0,0.7300005770146858,0.7383041709292036,121.25424616890393
Guzerá,41,28.986617984488046,22.863603978556867,1,1,0,0.5125047845857716,0.33832275212679375,45.15782293556525
Nelore,115,28.54592328884024,31.700051206943407,0,0,0,0.4994525018003499,0.551892031428057,93.68552817186249
Guzerá,10,26.21033947619965,31.929041200582358,1,0,0,0.4998401330029777,0.3290319433059965,30.372458222983298
Holandês/Girolando,176,42.855870331455236,24.186052680858964,0,1,0,0.6291021226312229,0.7909124554159467,183.66178322512314
Nelore,84,25.59933429445464,24.25591084547542,1,1,1,0.6459546062644786,0.7300844168128222,88.64745294145366
Holandês/Girolando,161,43.69846254206462,22.50622813460194,0,0,1,0.6566484257871039,0.5777115369037878,140.44877288703427
Holandês/Girolando,86,44.09671548529874,28.424025166011145,0,1,1,0.5079016688037016,0.587451793572051,94.5324429838382
Cruzado ½ sangue,11,43.41450519500164,22.684320518666492,0,0,1,0.4552633891511788,0.39726413226367113,48.194303133507994
Holandês/Girolando,148,38.11947904720209,22.314650901417203,1,1,1,0.48142741248315124,0.48640938588717486,112.43823518094425
Cruzado ½ sangue,117,31.16767279332749,27.914371454659857,2,1,0,0.7079767833309336,0.6150247723808013,101.89960213747247
Guzerá,140,28.306897614721237,21.846803618733404,2,1,0,0.3906070904195228,0.4271001075161823,84.7627439852918
Cruzado ½ sangue,77,36.276416675648555,23.848979862205876,0,1,1,0.6730094353422423,0.5704125766487008,81.43126051405544
Holandês/Girolando,115,37.32456423311644,17.674756873956028,2,0,1,0.6957060695115126,0.41866117027307403,84.95553960298008
Guzerá,154,24.790511969209852,26.816761380492668,1,1,1,0.4938526834835712,0.47873194091119725,95.49641234019832
Holandês/Girolando,113,42.705654191090204,31.763467756727476,1,0,1,0.7304165983889725,0.6510440715335251,117.52498909782813
Guzerá,63,23.517247277796017,26.884901491199166,2,1,0,0.5150388360236,0.5335927774501384,60.71142479472786
Holandês/Girolando,119,37.94733005992492,29.84719667018922,0,1,1,0.3683810795801908,0.3571148737016629,76.36964366470009
Cruzado ½ sangue,121,33.35837106947374,20.615591455290676,2,0,1,0.6044012235066661,0.6304877396800946,112.2032000588064
Angus/Simental,172,42.481724081700165,24.945297128112802,1,0,0,0.7688868604172946,0.7476258538238756,164.73070215004253
Angus/Simental,67,35.279306227192066,20.22736030252244,3,0,1,0.9086325232368249,0.7617177861231678,85.31368132199053
Holandês/Girolando,77,30.788077689846638,23.08893781767463,1,0,0,0.8739426259069873,0.8518992117349001,100.98560677404039
Holandês/Girolando,146,30.417012662408943,27.08884590941002,2,0,1,0.5232376909376956,0.4916481722723618,101.3768356928916
Cruzado ½ sangue,91,27.962347733175466,24.407282452413195,2,1,0,0.601530217075595,0.6394261751391784,86.37497566039318
Guzerá,132,22.060496845400188,18.349435909595115,3,1,1,0.3512190926977402,0.2842793964935928,61.49254268448833
Cruzado ½ sangue,83,32.38155696552036,18.739883577848985,5,1,0,0.8071873582621092,0.7265458538070543,88.39367904635424
Holandês/Girolando,39,34.05559923201197,18.475344274036907,2,1,0,0.7964784639370834,0.6304599815213818,58.823775513445256
Nelore,134,26.540357640625786,25.96581035975836,2,1,0,0.5850587886863176,0.43704259735897216,85.26459836663133
Nelore,24,26.290699402562826,32.255578142626675,2,0,0,0.566609486126021,0.5010359427871589,42.97136446257649
Cruzado ½ sangue,36,31.237968556608028,29.449832976000852,0,1,0,0.7918694210384422,0.8579551763758917,59.03500282864557
Nelore,113,33.62876516033093,16.41605920341574,2,1,1,0.6711325194760139,0.6513494254067022,106.27740194016297
Nelore,134,31.31681656300681,29.684303752279135,1,1,0,0.6658044696656121,0.7097744293448508,124.10570061815778
Guzerá,161,26.04838824582801,27.74560166805859,3,1,1,0.5433845866793147,0.5064249847717688,104.99678128485432
Nelore,49,27.386408017967067,17.81880021788497,2,1,0,0.5150771700485838,0.39406714891945094,49.51420513268161
Guzerá,20,24.700302030130935,22.78719353315801,1,1,0,0.572876859041668,0.6005916804752883,36.77876439463874
Cruzado ½ sangue,172,34.310985879807795,28.38208964598324,3,1,1,0.7297646095780627,0.5402442498334065,125.8440788600874
Nelore,28,31.044591756733016,26.20173404373914,0,0,0,0.530936253040804,0.5702883558779944,45.718050968460524
Cruzado ½ sangue,36,29.369529975597597,18.763619790448058,2,1,0,0.6013626189282335,0.43162705512006394,43.50003626755641
Angus/Simental,53,38.164163400264044,26.442968623184775,0,0,1,0.8503310259991941,0.845081771128834,81.768989326573
Guzerá,95,19.905141294010917,15.449997615677649,1,0,1,0.6580910303331127,0.4454710750926989,59.06378006709415
Nelore,159,29.74099824459709,23.108711296971155,1,1,0,0.47506042190852343,0.4735956210447221,104.39587813429492
Holandês/Girolando,137,43.81074620979343,28.551827077600194,1,0,1,0.649711682323483,0.6524095517946232,132.29283807652646
Nelore,127,28.019759805916937,24.07357686228528,1,1,0,0.5850933076454699,0.6344308604579136,106.69798731806361
Guzerá,32,31.449580988420315,22.004249800152216,2,0,0,0.546226904786118,0.3345825864884784,42.54383939681406
Angus/Simental,65,34.034426986537774,27.557385015089398,0,1,0,0.6599278686872512,0.6842511311419079,79.1104742110572
Angus/Simental,86,38.97848186886468,27.899007260346327,2,0,0,0.936604872489565,0.7482926049721136,101.94002786073717
Cruzado ½ sangue,27,32.85670101333618,29.2401587714678,0,1,0,0.6864304792099688,0.6323301167844889,49.569278789601746
Guzerá,49,25.699106997669777,27.49736971378555,0,0,1,0.5504814238047026,0.5288892173229915,57.0112379637485
Cruzado ½ sangue,56,32.54271132798101,28.325499175748586,3,0,0,0.8334772489662929,0.7709521148025984,81.01711290343187
Cruzado ½ sangue,23,33.428420120037885,26.931634229750138,2,0,0,0.5906032212230952,0.5557149633398506,43.57463880153011
Guzerá,99,28.5438762303911,25.06211459646589,0,1,0,0.4915989717379836,0.6129333461212954,86.93815857992794
Holandês/Girolando,127,46.88868118137372,24.358035999055257,2,1,0,0.5358679436625127,0.5266311475897577,111.12232873279297
Nelore,13,28.99212414423545,23.050961123610392,2,1,0,0.5327649527746422,0.4999956575218657,38.134702541950304
Nelore,87,31.853606252600716,19.150526827761098,1,0,1,0.40110724760646377,0.22756275509700083,50.655242697100554
Holandês/Girolando,141,36.49116526866609,20.178753964720766,2,0,0,0.7660026757322148,0.6471538099216165,128.33903807660477
Nelore,134,31.680844084541814,22.871942072259163,0,0,0,0.5919996750069992,0.4880356883254239,102.07004465335082
Nelore,146,26.333029666605533,24.96580863840972,3,1,0,0.522293069296146,0.40761144440281194,85.81813856363992
Cruzado ½ sangue,81,37.36263974435253,29.763250392017053,6,1,0,0.6289533921400368,0.47859404255911414,77.89437899603408
Angus/Simental,147,47.94788394826958,23.83281108849795,1,0,0,0.8075686377467339,0.761809772920456,161.2349724408276
Holandês/Girolando,44,39.38958056014304,28.013905163510657,2,1,1,0.5493834500076618,0.7515895033662651,70.98897532901883
Cruzado ½ sangue,65,24.229826036770366,28.317262625728482,0,1,0,0.6624584654197776,0.6344293428708339,68.1156376527292
Angus/Simental,32,35.533671800398295,23.074212809244838,5,0,0,0.8004436277427556,0.5925841556947027,52.37211275987832
Nelore,84,33.31156297001256,26.378760845480734,1,0,0,0.37177259225927584,0.22663154505393934,55.698312220653904
Guzerá,71,27.659230361075736,23.025887833100555,1,0,0,0.5650691105416918,0.4960980161302968,61.41356209330401
Guzerá,44,26.74674079602509,29.288543576313906,3,0,0,0.34096406599015117,0.2077736985735642,34.69386423192168
Nelore,135,32.53033924584194,26.54337335306373,1,0,0,0.5382405516148467,0.5749177004196252,107.42300924342436
Cruzado ½ sangue,57,34.93781375699369,19.23806498124658,1,1,1,0.5120269785495251,0.45552978537458444,58.592362996303386
Guzerá,49,29.65317556235341,24.646098608615386,2,0,0,0.6359684250325515,0.5459550542452896,55.33806241455126
Holandês/Girolando,24,44.59711838323493,30.59244864729552,1,1,0,0.54693107877248,0.5566905390692936,51.87931992612144
Nelore,79,34.32595158457936,23.275075861813196,0,1,0,0.3849810108034618,0.34244702300251145,60.79593554883877
Nelore,55,30.25578629367189,25.790860120380273,0,1,1,0.5633352141596316,0.5437487446569436,58.892031656699984
Angus/Simental,67,42.0736673067228,26.183515350956583,3,1,0,0.6724241572976053,0.597236250792813,84.06352385637084
Nelore,43,27.92505524419975,19.8535084033416,2,0,0,0.3995394771336067,0.3211525646128007,42.79206736844224
Nelore,137,26.89488715954348,26.042831796854056,1,0,1,0.602581519915485,0.573382966487179,103.67925999053878
Nelore,167,34.97368674146641,18.424659391861496,2,0,0,0.35085009375503207,0.24493169176187274,74.73090236713439
Holandês/Girolando,90,41.08102338161344,21.497503574394415,1,1,1,0.5608322881529406,0.5246531941832216,87.71326576180115
Holandês/Girolando,116,44.024402829311896,28.30289186997677,1,1,0,0.6138498989016098,0.5157906299625992,107.57100729116301
Holandês/Girolando,156,40.61870007205695,25.42702516123343,2,0,0,0.7722555750978412,0.7422883868008162,154.35992671184317
Nelore,179,26.947195221780124,22.782088769013892,0,0,1,0.6795468367013152,0.5834391832673397,129.5834073642573
Nelore,110,29.038440124038406,25.78584408498075,1,1,0,0.6602782247327573,0.7546197719611009,109.22515466071663
Cruzado ½ sangue,160,38.743976071070854,23.759631008979476,1,0,0,0.6231398830491544,0.691974340895449,145.75477191575223
Holandês/Girolando,163,42.77620037139712,24.050314009407334,1,1,0,0.4008595518485571,0.4169269777319314,111.50280680076568
Holandês/Girolando,142,31.442634201347705,26.62727410688055,2,0,1,0.7249480974401343,0.5303377431926242,107.25785206238335
Cruzado ½ sangue,83,32.13902217369538,21.090529037363474,1,0,1,0.8017631113147075,0.7166082803425304,94.82441407421379
Cruzado ½ sangue,15,40.12917517081885,24.161345622218764,1,0,0,0.7757169448594925,0.767935795945421,54.25173462931748
Nelore,3,28.251710983525154,22.750927221573388,2,0,1,0.596294900974372,0.4505551553177811,35.596168235808015
Guzerá,86,20.59856392479746,17.657586501598978,6,0,0,0.38699723738784697,0.093189337640699,28.428165043044835
Holandês/Girolando,89,49.46524442711272,20.3181769750028,2,1,0,0.6195896945827323,0.6483086253885311,106.51338817720148
Guzerá,73,28.04717752943838,30.27282578825533,1,0,0,0.6837123678808391,0.7000642814328853,75.90130421120561
Cruzado ½ sangue,102,32.7199485647488,25.538893258340938,1,1,0,0.4841597511869453,0.4905343664774545,84.49589936413997
Holandês/Girolando,99,38.14291131958966,18.705646794394443,1,0,1,0.5479982587627057,0.3270842591306394,70.82058857713879
Cruzado ½ sangue,150,37.329407719166944,17.838582496606357,0,0,0,0.7436806706281813,0.7718680904517502,154.7377870494562
Angus/Simental,20,35.56107469898213,23.551344399557664,4,0,0,0.6704166868473642,0.4521332001711694,41.75592815430952
Holandês/Girolando,41,45.74128212257994,30.244746132705927,2,0,0,0.5440981609464686,0.49773493924150514,67.02742510404839
Angus/Simental,142,40.43987878575915,23.25296746078259,1,0,1,0.8957166855531468,0.8283151990090348,158.57363608992694
Holandês/Girolando,152,41.22340962743675,29.227998213616065,2,0,1,0.7330214374866911,0.47436163975051004,113.67396646924848
Angus/Simental,179,38.65481662401018,25.40772308327463,2,1,0,0.6760928660966244,0.6763948470160996,158.0213294694157
Guzerá,157,25.475095889857467,25.885001831383576,1,1,0,0.391151390589546,0.4670839962822696,101.7805949275573
Holandês/Girolando,160,45.228200601046325,18.657117962781722,0,1,0,0.915451754843893,1.0267381839942953,214.6320789875786
Holandês/Girolando,57,35.67328583949083,27.75009168699903,1,0,0,0.6771880408441402,0.6580774843058432,70.40784237917985
Nelore,72,23.32326205609427,22.66027185090557,0,1,1,0.6897328062469494,0.5578784664327933,65.29162158823779
Guzerá,48,27.843320368677425,27.45236981444363,1,1,0,0.5848951867378968,0.724966411341715,55.447082734728774
Angus/Simental,109,40.840572476302164,20.743320072055546,2,0,0,0.660096320408728,0.6104647739562457,109.05275771123908
Holandês/Girolando,169,42.40120576255883,24.70819739003965,1,0,0,0.6210117717761752,0.4901626202066162,120.5633020361226
Nelore,62,30.427049293663135,25.408011815750527,1,1,0,0.6946314897933921,0.6654264702122311,70.37107207707332
Guzerá,100,25.038378864987358,23.383866733696532,1,1,1,0.6389391465988978,0.6452048168098525,86.27629889158698
Nelore,54,31.756189465349337,25.618180772344626,1,0,0,0.3623084023879266,0.38392749939647636,51.949245695385564
Nelore,31,28.840546556359108,22.934411699229965,0,0,0,0.6049780260982193,0.5678098209888631,48.53963525293344
Angus/Simental,35,35.8079889763317,21.403760987834882,3,1,0,0.7060602974567837,0.7179098520227796,56.29155063781143
Guzerá,11,25.0643260632338,30.42193353117586,0,0,1,0.40183429952084193,0.23325682025517946,26.731451862251678
Guzerá,170,32.06191909632749,28.195811465445768,1,1,1,0.5248658789981338,0.4388607810415222,105.38482995134613
Holandês/Girolando,73,31.325119589772836,20.956541019807293,3,1,0,0.5247963690365647,0.30456033028881263,57.510645410535844
Nelore,150,30.749258365035296,26.273777222378452,2,1,0,0.50335446453539,0.42710960755057137,95.89510201724673
Nelore,122,23.12311350331699,21.029284581195387,1,1,0,0.4701526267230033,0.6158573706489218,95.31466993930188
Cruzado ½ sangue,35,32.567066646708106,19.261261425350703,2,0,0,0.5850229609428401,0.6641696625603737,54.634768888745185
Holandês/Girolando,32,37.83186257422906,28.135237765595903,2,1,0,0.6717799732288711,0.6898176862184984,63.79628912918484
Angus/Simental,146,28.61737266494055,17.18360149741038,1,1,1,0.603209833880869,0.5275027002942053,107.41868019982958
Holandês/Girolando,48,41.945187952168816,27.707423654306165,1,1,1,0.8609155883204292,0.839599243560966,79.95036798708165
Holandês/Girolando,164,38.09980968903902,22.989110749707766,2,0,0,0.7367275718403244,0.6965729846063817,151.6701028185279
Cruzado ½ sangue,26,24.603174629755024,23.153813587677885,0,0,0,0.837401933122026,0.7146710921662552,42.59685015505729
Angus/Simental,122,41.77805640848413,25.639004878493157,2,0,0,0.7015908035560278,0.5830688792345178,111.56750485720579
Cruzado ½ sangue,146,38.74002471195574,26.324795247977008,0,0,0,0.5796331041473181,0.703074140599292,137.11331884864816
Angus/Simental,43,44.705559540334576,20.694627292684366,2,1,0,0.9222177956666981,0.8229502447057979,78.39836577420897
Cruzado ½ sangue,50,34.43582576260589,26.870902435000254,0,1,0,0.5764134286138617,0.5932332415429389,67.57048610441626
Angus/Simental,173,38.20726162359702,24.453482152100893,1,1,1,0.6994964174712506,0.6904588742539675,156.70378565188045
Nelore,48,33.64854817313529,18.975780828527846,0,1,0,0.6220047410497315,0.705607683467164,67.25958290340687
Cruzado ½ sangue,77,39.72953434136039,23.320502065681044,0,0,1,0.5038501610872994,0.41449084152270366,71.99664325574251
Guzerá,78,29.400706108626874,29.525116062235703,2,0,0,0.5675729950553967,0.5087803778400246,74.63092906692911
Holandês/Girolando,46,35.292311988851,30.706379192982787,2,0,0,0.7470849126089294,0.7331328336940501,69.0386092673197
Cruzado ½ sangue,139,33.805379412859686,26.86939383043471,2,0,0,0.7796257849841616,0.8662807185461229,156.95326267472956
Angus/Simental,139,39.97782264931143,19.23862604732652,4,0,1,0.8223551178461662,0.6047328195860366,122.54023414164254
Angus/Simental,68,29.85672363987247,25.962427609823553,2,0,0,0.8694975105809206,0.7941185805733227,83.20828896760219
Nelore,150,30.642762308672708,27.40344361543677,1,0,0,0.538957809949159,0.6319608848583933,125.46827684520741
Cruzado ½ sangue,39,42.091967303917556,26.90283193327489,1,1,0,0.5451062649422234,0.5379786601449255,61.13780269494619
Cruzado ½ sangue,1,35.55974466320316,27.139817154751672,3,0,0,0.8720983955491699,0.6564297872376987,35.706879998933466
Guzerá,103,30.42023924432527,25.453052316990124,1,0,0,0.35496391652541315,0.3418899392121104,67.85503032270582
Nelore,178,29.640201555450467,23.710350644677824,3,0,0,0.40734869211261926,0.3768633954090081,94.72097453552419
Nelore,7,28.743735866056625,21.566530016383926,1,1,0,0.6065128040508831,0.6615296348996257,33.3746658877631
Cruzado ½ sangue,38,34.5250855603239,16.408257925994015,1,1,1,0.8187484652995085,0.7848037285477167,66.11946112427697
Holandês/Girolando,93,35.920866760077836,25.358567066853404,2,0,0,0.701798347280129,0.5126440115630487,81.5355947134095
Angus/Simental,145,33.66301165744525,24.744211374608753,2,0,0,0.8349199254657537,0.7557388085935013,145.98367338504033
Holandês/Girolando,16,46.33152278584683,26.230303371299264,2,1,0,0.4504826863407248,0.5445956871886303,55.22726248014322
Angus/Simental,71,44.175540542899334,18.649825226828423,0,1,0,0.6625523293491692,0.6241226132796884,88.075439677409
Guzerá,134,23.026681053237947,26.58006675726024,2,1,1,0.3219749583213904,0.2565553179316492,52.38472414157841
Cruzado ½ sangue,67,36.87199521821546,32.21818037848311,0,1,0,0.7258452054051526,0.78228278758945,88.35091088167493
Nelore,34,28.695640085378926,24.313800523111645,0,1,0,0.39527686734109857,0.41108810273630225,43.60161661877646
Holandês/Girolando,35,41.699042872452154,23.753338723173837,1,1,1,0.5330508327062456,0.5413913505141138,65.01110268745231
Cruzado ½ sangue,74,34.84087455774026,25.236009424342804,0,0,0,0.6965427725457544,0.7384792106949206,90.90805903444341
Angus/Simental,86,42.47457710655943,32.12934809884135,2,1,0,0.8421098004820389,0.8839946490631965,121.3136575054402
Cruzado ½ sangue,155,33.33087280745276,19.905408953200435,0,0,0,0.6225135080947862,0.5401795449119772,114.03594083475437
Nelore,115,33.935566983556775,24.81282773357562,5,1,0,0.607017250410851,0.34796421033130764,73.63439493252477
Guzerá,124,26.928238519279773,20.801370310809425,2,0,0,0.5510898758529438,0.48968369139702084,90.70088235833252
Nelore,176,31.184644953643364,21.81198111662002,2,0,0,0.5284573140557528,0.40760775297038065,100.70427560043055
Nelore,74,26.083580929619636,23.80163876847224,2,1,0,0.44052945171137514,0.5781977196232624,71.2832687541738
Cruzado ½ sangue,73,41.63463604281934,29.389292966454235,2,1,0,0.7021380547573107,0.854677416371415,105.85938209943346
Cruzado ½ sangue,166,34.87929969281986,31.203962402754946,3,0,1,0.7074405259852591,0.7231036343424522,155.60131211479148
Cruzado ½ sangue,45,35.8519897013804,25.792568578506824,2,1,0,0.7383426843399284,0.6577189494141652,64.6275858621779
Angus/Simental,131,30.763163849548064,22.49362110790606,0,0,0,0.7558876387690732,0.8024244079242528,133.4150234011941
Cruzado ½ sangue,136,29.709191907683596,33.970955466554074,4,0,0,0.5114650095172741,0.44508312183050097,94.67894471189001
Cruzado ½ sangue,18,37.95153475167492,22.28978207468192,2,1,0,0.7159374177506098,0.764185320583526,53.28652681648847
Nelore,84,30.004118914024115,21.71545634256105,0,0,0,0.549861891977166,0.5209409691267793,74.6147006323622
Nelore,36,22.301770928098758,16.900227821685093,1,0,0,0.5017262555676657,0.553859903448262,41.20860308173056
Holandês/Girolando,34,45.191449644919096,29.584366276978976,2,1,1,0.6461168787227232,0.6063236101860028,65.90113146521814
Angus/Simental,84,35.55297738041274,27.872982369485175,2,0,1,0.6406204244851064,0.5406148792189119,81.37642040972642
Nelore,52,33.93960945056849,33.67122214446579,0,0,1,0.638884377885443,0.497200146032203,60.79370625607698
Holandês/Girolando,143,39.5608216069815,18.4419065911275,1,0,0,0.5169168056382977,0.5213818163863918,115.95427207141537
Cruzado ½ sangue,163,33.818826744082116,29.832683229916437,2,1,0,0.530716547171294,0.5125489765453339,115.40813110633383
Nelore,144,33.12634102507077,24.28054207346451,3,0,0,0.5171227115328305,0.43886610464780157,92.65656768063668
Guzerá,48,23.30752108743601,27.224400867200544,1,0,0,0.6533063305827049,0.6425642283014754,54.36130617409057
Angus/Simental,50,33.53218936474727,17.408891435582117,0,1,1,0.8412422631456776,0.8715349721499436,72.74089462893254
Cruzado ½ sangue,46,32.21400631840757,29.87232729066119,1,0,0,0.45950751164280523,0.4315950804267929,51.25822753055595
Nelore,25,31.89510479867428,27.14606700532732,0,0,0,0.6851347088752486,0.7583548216587396,49.58100076486336
Angus/Simental,169,32.011052363239294,23.84435986085513,1,1,0,0.8751833249531237,0.8899606417240287,183.6437712951043
Guzerá,72,20.99589620033271,26.580450750644484,1,1,0,0.3884692090278489,0.30821431697289925,48.14381961109723
Angus/Simental,41,41.70674417169707,20.938018795831002,1,0,0,0.43003229888140876,0.4334247849829855,54.61568379624057
Nelore,152,26.889575906015487,21.682239657673204,3,1,0,0.5427778377652758,0.4244218750876912,97.08716349514054
Holandês/Girolando,72,38.03886993539859,22.146221545498413,1,1,0,0.8090788070694795,0.7304303027459053,90.0471638353062
Guzerá,7,20.429568794179502,16.589088553238888,0,0,0,0.6511698871310192,0.5585685975060891,25.209070682153577
Nelore,29,26.62357239976806,27.44703397681347,1,1,0,0.462917273563875,0.5234779318660556,38.26735202982438
Angus/Simental,115,37.965947165159825,28.766374456730265,3,1,1,0.921477597036241,0.8322888417021134,136.17134288646866
Nelore,141,32.256322501680124,21.194623400944632,1,1,0,0.3272067604183299,0.18198136484639144,58.01937628590063
Nelore,38,26.300694418178765,25.392812063779274,2,1,0,0.5131949386170713,0.47628808730041633,44.24597320762387
Guzerá,165,30.97212836069749,22.937838101483056,2,1,0,0.460364986424504,0.5427791606254513,115.68722707663957
Cruzado ½ sangue,153,30.261775903280796,25.31309584832412,1,1,0,0.7667570727416734,0.7642796107636514,147.38104838473802
Cruzado ½ sangue,152,30.267632793659303,21.489691035155882,0,1,1,0.7828132712533757,0.79355452904948,153.0024920187217
Angus/Simental,41,44.91810898354011,20.466299375649456,1,1,0,0.8297357203748404,0.9371076341123116,82.7488253934369
Nelore,10,29.74011053327371,28.20829954409497,5,1,1,0.4149449951254106,0.3160007348699634,35.83561624608372
Guzerá,156,24.34392581296527,23.74451765950203,3,1,1,0.5819488080208975,0.5721779303520386,116.4359208776117
Nelore,55,28.457034040867924,32.0884358034139,2,1,0,0.6009041968593493,0.3862767796618809,48.09951846541925
Holandês/Girolando,111,46.7653678877103,24.18523985917656,2,0,0,0.4878080456928471,0.550860368486569,111.89865343671295
Angus/Simental,137,44.59791268831557,20.29568783859803,2,0,0,0.482293409687806,0.4497968201992364,106.33331446642364
Cruzado ½ sangue,23,29.732827282918976,28.907763505743755,0,1,0,0.7541788219022854,1.0319124620357047,53.59117703670976
Holandês/Girolando,140,39.78783094960446,26.52320065658408,0,0,0,0.6592885803873869,0.6057488992386123,124.84012989951702
Guzerá,168,26.27047048300272,26.907491454785696,3,1,0,0.37790770121678685,0.19364663567444543,58.97639465366237
Angus/Simental,131,33.56191950267531,28.762402715471673,3,1,0,0.6960602281984916,0.657162510167449,113.07487494296485
Holandês/Girolando,79,39.72157473675003,21.388814824616823,0,1,0,0.7218647243280184,0.7656125675966793,99.74120158141339
Nelore,157,29.018630011580953,23.49098676405885,2,0,0,0.5417148873332454,0.5169899795505487,106.77619062186096
Guzerá,95,29.42062843681021,23.314200674048827,1,1,0,0.35256131545302183,0.468183984368028,77.96394620731206
Nelore,134,33.2259875990892,18.837013852337527,0,0,1,0.738555690356411,0.6832461864707262,128.7461840654695
Nelore,147,27.847767105743472,22.945639399367025,2,1,0,0.6504217968987893,0.6200564320325053,121.12590844566071
Nelore,135,28.251163996487158,29.345517831507298,2,0,0,0.5164622548326533,0.492970876056958,94.20606367082928
Holandês/Girolando,52,43.321461510278176,24.949352415175387,4,1,1,0.6460641145712369,0.4964565261461878,66.61716352837068
Holandês/Girolando,22,37.07405775536494,18.61575468862005,0,1,0,0.7213410503920152,0.7543739916975123,52.0263330695212
Guzerá,43,27.765920455212207,17.77664235334026,0,1,0,0.3926859674046685,0.5342100472053719,55.59355725110829
Guzerá,91,25.736280537892355,30.659104234993087,2,1,0,0.530654261471012,0.6357546984932841,81.85946463448131
Angus/Simental,91,33.63770640017621,23.63872395897948,0,0,0,0.566965769761012,0.6569605171880184,87.53212507832072
Cruzado ½ sangue,105,29.172653148481412,21.41035917719353,1,0,1,0.6322412361470318,0.5356035774833766,87.98644255544944
Holandês/Girolando,71,47.23529348015551,22.904032940411987,0,0,0,0.5456142775164613,0.3762392243770306,77.69953619496943
Nelore,141,28.452524822998456,18.090768982730673,4,1,0,0.4381916017673286,0.32551665282136205,78.49841208872681
Angus/Simental,164,45.3815934225424,29.69238059804648,2,1,0,0.9092581005660941,0.8510044607480234,187.54219499584156
Nelore,45,27.202273087497815,22.427788249655883,3,0,0,0.5559225894284554,0.42640016440692013,49.394079678896176
Guzerá,132,26.87361560339448,29.469606110953688,4,0,0,0.5197036161131109,0.3209555569176096,69.3720843016528
Angus/Simental,122,48.76704525358208,24.20660685778926,4,0,1,0.48869131597564786,0.28944534125397825,78.88863782783827
Holandês/Girolando,94,34.713066276683605,29.71812789827376,0,1,0,0.6113447977700796,0.6106390032281019,92.18283518387521
Cruzado ½ sangue,34,25.408742000400892,25.026777996172342,0,0,0,0.6907333330574782,0.5943294941123526,47.169876731269426
Holandês/Girolando,143,46.43295065643616,27.412930651476305,3,0,0,0.7023256705839631,0.6909668504925871,144.9030351354605
Cruzado ½ sangue,172,29.692763578427705,26.876372184353347,2,0,1,0.4030567196510924,0.21323685495038686,65.9174123330452
Nelore,130,28.92752772562818,26.493164265007884,0,0,0,0.5707137916657081,0.5797266502162322,101.88169715619256
Nelore,165,26.949286263419452,25.391737908730843,1,0,0,0.586655880354969,0.6298005439006574,128.36202914884785
Guzerá,177,26.804488342865948,23.06859713553766,1,0,0,0.6219573898288765,0.6572389141983176,147.73114744288333
Nelore,64,25.673123274849903,31.661738766291442,0,1,1,0.48447688810616574,0.5923882220319767,68.27183540959676
Angus/Simental,115,37.19026960452512,20.372252059616397,0,1,0,0.4621620971843978,0.5501359224637533,100.4492828597415
Nelore,85,30.57435364294787,24.01723056937264,4,0,1,0.4503229248194845,0.3102776506411778,57.6517629601803
Holandês/Girolando,177,34.95845556862869,24.059543500830383,1,1,0,0.5538375205301159,0.694803658140269,155.48655791686377
Cruzado ½ sangue,17,30.199663881416445,25.609763013374085,2,0,1,0.7210379765557972,0.6402593101021752,42.690509278002054
Cruzado ½ sangue,74,31.61046866560587,22.282109416421996,1,1,1,0.34115897527651506,0.1797470063642244,49.310870065593974
Guzerá,157,21.713553697321167,25.25898522235835,1,1,0,0.4574061362931009,0.4486414502458099,88.3271844360516
Holandês/Girolando,51,37.887195086006265,23.324629659188137,0,0,0,0.8439664794613844,0.9023253445175277,85.06549590565616
Angus/Simental,142,38.53458442956306,17.672189930248404,3,1,0,0.720829433225868,0.6090061383896125,126.36101168750064
Cruzado ½ sangue,69,31.401804233646285,24.038209145027388,4,1,0,0.7385948497794066,0.7792797592261528,86.49112390747398
Cruzado ½ sangue,176,31.9144940282731,19.597738667879394,4,1,0,0.4594021833093804,0.3565432743918246,98.7731544908554
Angus/Simental,159,37.910442480920366,17.062456950204396,2,0,0,0.5357712059812729,0.4527160215904366,114.98233544422767
Cruzado ½ sangue,54,30.377026150270744,24.54749328275754,0,0,1,0.7980966703629758,0.8511711928406297,75.75656136898309
Nelore,138,31.41871898053407,25.951533368078266,4,0,0,0.5601215365757254,0.3933966115271384,87.39038555167005
Holandês/Girolando,61,47.17989062400888,26.106792168418306,1,1,0,0.6918765516540516,0.7411922988491431,92.60320511812175
Nelore,109,27.37466862731593,26.268682828078777,3,1,0,0.4381847171893004,0.465651961565387,76.55044420559388
Cruzado ½ sangue,118,34.94079292591083,16.26964391623756,3,0,0,0.6510859901845255,0.40184362875030577,83.03537651064944
Angus/Simental,149,36.92172280054409,18.555932288370123,2,1,0,0.5882171796408889,0.5455051912266253,119.88074511456189
Holandês/Girolando,5,41.82743672519253,31.894085747254685,3,0,0,0.8164901016241498,0.7826105367489888,46.282811122479934
