id_animal,ano_nascimento,peso_nascer,gpd_pre_desmama,peso_desmama,gpd_pos_desmama,peso_adulto,custo_mantenca,receita_estimada,lucro,sexo_M,predicao_lucro,residuos,residuos_estudentizados,distancia_cook,alavancagem
492,2015,27.64919247800182,0.8108720137630643,209.1740704798496,0.7038004558459001,438.42061129051217,2091.843377338575,3653.505094087601,1561.6617167490265,1,1338.9605734686836,222.70114328034288,0.5614636812668715,0.00019323837636913113,0.003053464889968078
493,2020,31.521529684689952,0.5995371235462351,174.04866910999752,0.9106591150282256,462.3225959599094,2061.263049928812,3852.688299665912,1791.4252497371003,1,1101.9705868734998,689.4546628636006,1.7434027398767706,0.0038190510139068812,0.006255957887235267
494,2018,30.892959857730204,0.7957041603197572,208.97545913812863,0.4180470048387832,364.031060748725,2123.5946524353058,3033.592172906041,909.9975204707356,0,1513.9871616198056,-603.98964114907,-1.5236173781796267,0.0010123373004682057,0.002178575499355534
495,2015,32.18060004173131,0.9789982641918212,246.8652111018878,0.8664168942136258,516.6743613304815,2182.6217282320813,4305.619677754012,2122.9979495219304,0,2161.6882783167284,-38.690328794798006,-0.09757985833685918,7.823603399665472e-06,0.004087381392108173
496,2021,31.14354484161432,0.9421932101715464,228.61038807007247,0.5219097303890186,421.82905584109074,2095.756574624136,3515.24213200909,1419.485557384954,0,1914.588995595293,-495.10343821033894,-1.2500906111354815,0.0014969348803459675,0.004769350233346903
497,2023,27.87689008712924,0.6818635955046638,184.43053908662995,0.472577641097703,349.38575625023185,1774.4501664182544,2911.5479687519323,1137.097802333678,1,991.5163089326403,145.58149340103762,0.3670389112422472,8.834349004308038e-05,0.003265292432075879
498,2018,28.82666089473856,0.8198328299299621,204.9374433639032,0.3415901183439769,354.1270650377584,1807.828933322386,2951.058875314653,1143.229941992267,0,1361.5672468414687,-218.3373048492017,-0.5503992066312206,0.00017262704172034434,0.002839122344745513
499,2018,25.11461869941343,0.5159743065511722,125.94984943533116,0.1323414612720288,183.0728813011148,1767.5713001717852,1525.6073441759563,-241.96395599582863,0,75.33251315741063,-317.2964691532393,-0.8039200205841868,0.001642008402629789,0.012539636524793188
500,2020,32.82002977475099,0.9654210344230052,256.6151847676919,0.868733207338805,547.4294429423505,2001.9929807101876,4561.912024519587,2559.9190438094,1,2314.806934611358,245.11210919804216,0.6186879768009994,0.0004092429355624418,0.0053140342029853425
501,2017,31.168248970162644,0.7646358226735239,210.908858290339,0.7948302196302837,482.6619337077781,2016.7467361618235,4022.182780898151,2005.4360447363272,1,1564.9073010599411,440.52874367638606,1.1113020113538368,0.000822338015146763,0.0033190583027173978
502,2020,30.958156016995908,0.7734519179903258,203.7963466097729,0.3990150979715644,345.16303985912526,2032.1369091397887,2876.3586654927103,844.2217563529211,0,1452.1724211120122,-607.9506647590911,-1.5337072427480152,0.001071251654523778,0.0022749783370349247
503,2021,32.27590692815304,0.7791983825283353,207.74016476474907,0.586400625334565,422.0259698329683,1941.845583829016,3516.8830819414025,1575.0374981123866,0,1597.3058332827995,-22.26833517041291,-0.056135349235131984,1.9835955110474845e-06,0.003134379385699408
504,2017,32.15714597679892,0.8941376840811129,238.52060373555716,0.6180863328906183,431.01543710023145,1896.2452538915663,3591.7953091685954,1695.5500552770288,0,1954.1569431146966,-258.6068878376677,-0.6523662859984566,0.0003506299369297205,0.0041001604304535776
505,2021,28.20241808325748,0.7795736217763846,203.70759591052288,0.3425498425035491,354.47246262674287,1992.1212862826728,2953.9371885561904,961.8159022735176,0,1221.7073250077678,-259.8914227342502,-0.6550964070795179,0.00021907950358579915,0.0025445184549216693
506,2017,27.209996466957747,0.8013021634636017,214.21559123240465,0.4342653769120755,372.07234171649566,2153.840034663879,3100.602847637464,946.7628129735843,1,1304.531179879096,-357.7683669055117,-0.9027396815666245,0.000689371819981888,0.0042109977339585885
507,2016,31.18582479809894,0.8567434922711368,218.72210056804684,0.6918497360523871,438.7015871276125,1945.5773888668807,3655.846559396771,1710.26917052989,0,1704.6191746090353,5.649995920854735,0.014237668466279439,9.81238913801785e-08,0.002412023938962897
508,2018,27.05238506121446,0.4950245376736438,151.50340788127124,0.3201685729966328,270.2621127811656,1946.7171151516825,2252.18427317638,305.4671580246977,0,321.0227051572715,-15.555547132573793,-0.0393268302260864,2.7743472765006103e-06,0.008880611909434104
509,2022,29.752208984841488,0.899199532841064,232.6503966889264,0.6148381781907226,459.91049959694857,1958.5751028598845,3832.587496641238,1874.0123937813537,1,1805.1787863984746,68.83360738287911,0.17348726658936475,1.6510512337018245e-05,0.0027326461682043893
510,2023,27.216058991564392,0.6697476797322134,179.41548728417618,0.4134686067760304,329.3079197470197,1883.9227255857224,2744.2326645584976,860.3099389727752,0,807.4812528099465,52.82868616282872,0.1332041829200908,1.274761910915427e-05,0.003575844791700214
511,2021,28.7397938240858,1.104999360332389,262.1291707841912,0.6461618742448081,478.2738220421122,2067.01529248042,3985.615183684268,1918.5998912038483,1,2256.7424746557726,-338.14258345192434,-0.8558371663780403,0.0015364361067719322,0.010376607374144831
512,2015,26.0318605982858,0.7439305197228288,196.0529165744935,0.4800424057450956,361.3567750695664,1855.429956075283,3011.3064589130536,1155.8765028377709,1,1004.8989084667224,150.97759437104844,0.3809062401341436,0.00013507594128304442,0.0046293854069673224
513,2017,26.2410161794862,0.7948581424957705,198.0055867636424,0.0643622601606591,234.2970968569939,1868.6960473832064,1952.475807141616,83.77975975840923,1,1132.6280627086196,-1048.8483029502104,-2.656004135575739,0.007213541717105011,0.005117612291112532
514,2023,32.13386793553408,0.936647933269762,233.72367210995617,0.8596034345597903,541.8551950275971,1996.2541429807056,4515.45995856331,2519.205815582604,0,2014.0281786503062,505.1776369322977,1.274925966935152,0.0012287796902237815,0.0037679705408526117
515,2015,26.201758543947943,0.7856561370279017,194.66654229327835,0.3897624861118047,325.9009281711251,1910.585874821258,2715.841068092709,805.2551932714512,0,1016.6105637336309,-211.35537046217974,-0.5333728360812312,0.00028630821752488833,0.005003239344562104
516,2023,28.81598581742168,0.8254392957478154,205.1283584692691,0.3033808331508261,343.8382015171735,2020.022299639901,2865.318345976446,845.2960463365448,1,1451.7245190352394,-606.4284726986946,-1.5307243574997824,0.001597205475249972,0.0034012846257849582
517,2022,34.101390644468346,0.837857933209611,237.0497278426224,0.7402661862774249,489.7405628668489,2166.905022364639,4081.171357223741,1914.2663348591016,0,2007.2819886213533,-93.01565376225176,-0.23518651026480952,0.00010132457242146359,0.009067581643162625
518,2015,33.76906913464755,0.9373156539897168,251.2560689683953,0.9118230154158002,528.8703348331937,2183.765907878398,4407.252790276614,2223.486882398216,0,2239.1189015175364,-15.632019119320375,-0.0394692892627912,1.9848510107737068e-06,0.006323945432415497
519,2020,31.763350289773463,0.7050037034336075,206.67706802798517,0.3691826604148823,349.91858303774825,2078.432238965432,2915.988191981236,837.5559530158039,1,1480.2660408475951,-642.7100878317913,-1.6255453947579266,0.0037580123992435673,0.007072352362332892
520,2019,30.87477552863741,0.8498103298211733,211.0517846346393,0.7230240657494629,464.8867970537125,2035.9024197563865,3874.056642114271,1838.1542223578845,1,1707.7412033981889,130.4130189596956,0.32884016290484935,7.72931477626611e-05,0.0035579830007952456
521,2020,32.97824439646875,1.021517058716082,258.0668567261331,0.7494865952462679,505.6588333265152,1954.3179851301456,4213.823611054293,2259.505625924148,0,2366.7967018735535,-107.2910759494057,-0.27077015235393925,7.826567658925398e-05,0.005304266796427675
522,2019,29.59172894995914,0.7945920994925735,197.6080088417668,0.6901202895127329,446.81024815067167,2049.692986338001,3723.418734588931,1673.72574825093,1,1424.696123223656,249.02962502727405,0.6280412486713515,0.00028576339670663366,0.003607168800878244
523,2020,28.975981798871867,0.7528660030740022,191.5122834268358,0.5565617368181144,397.6733718174714,1964.6318151254968,3313.944765145595,1349.3129500200982,0,1181.2930103002254,168.0199397198728,0.42348565249307185,9.475121818151147e-05,0.0026325356071385114
524,2019,23.97117782910007,0.739173035820163,181.85249948400173,0.5828572597625614,392.9080830710445,1759.9076425812673,3274.2340255920376,1514.3263830107703,0,670.4136914477704,843.912691563,2.1380446557319615,0.00782229393736417,0.008513601610210402
525,2019,31.13090561711152,0.6139262779270431,179.97209603332306,0.4455015568714262,334.65166625876066,1789.071873459674,2788.763885489672,999.6920120299984,0,1043.919010560502,-44.22699853050369,-0.11166996373182021,1.5914857922201485e-05,0.006334451345956546
526,2018,33.20986378420933,0.8135673797797007,210.8891761131324,0.6329621951230872,410.9901033254498,1867.9255203588443,3424.9175277120817,1556.992007353237,0,1761.5307704990373,-204.5387631458002,-0.5158904289433567,0.00021074542532147205,0.003940741666399116
527,2017,27.28543699132705,0.8325440312530824,222.16671822402648,0.2910488980737258,330.9578474010534,1815.6961243299795,2757.982061675445,942.2859373454658,1,1409.0948264112496,-466.8088890657839,-1.1785048561857767,0.001310888097385879,0.004698909199276362
528,2017,25.11007086196362,0.4762804753296575,141.46193779789985,-0.0086680534258263,173.05309359241087,1672.5462859010238,1442.1091132700908,-230.437172630933,1,146.69006974034085,-377.12724237127384,-0.9543533391659054,0.001817868609563042,0.009880136250027743
529,2018,29.147115478854577,0.9019488601200424,248.48548612090175,0.6377860452847592,473.2428798158703,2036.604059658605,3943.690665132252,1907.086605473647,1,1829.7776552498874,77.30895022375967,0.1953704966112794,6.19924881698525e-05,0.00804751805904544
530,2023,32.121209364584274,0.8424838754176044,208.70726941716345,0.7952264068768997,454.01407055433896,1966.936411804868,3783.4505879528247,1816.5141761479567,1,1792.0995822505508,24.414593897405894,0.06159559656020991,3.622073004207448e-06,0.004745989465146969
531,2016,28.70546643729372,0.6156098363151122,178.05739798176168,0.1840957337140447,257.8478023394937,1684.0235086840253,2148.731686162448,464.7081774784224,0,825.3813861402409,-360.67320866181853,-0.9105932894311477,0.0008908730458255719,0.005342394749278164
532,2023,24.99985999517301,0.5659895664461608,163.0291959120726,0.3199438525754524,294.709983862832,1891.397151511306,2455.916532190267,564.5193806789609,0,333.27986157433907,231.23951910462188,0.5845492780096971,0.0005749781386007988,0.008337874955330032
533,2015,31.7476084527923,0.7605516393082291,195.1764220033041,0.6134705681603406,398.50235569401633,1989.8600129550875,3320.852964116803,1330.9929511617154,1,1535.8839193750543,-204.89096821333897,-0.5167299835485538,0.00020125623524397263,0.003751798651766878
534,2015,32.532899661129264,0.9450493348255434,249.0503266662787,0.9787327053355234,573.378097281771,2202.7208666038296,4778.150810681425,2575.429944077596,0,2135.677377887616,439.7525661899799,1.1101145014765827,0.0011648021078848837,0.0047047865118516816
535,2019,30.25797934544649,0.8332980443668431,217.93972836669337,0.6842224903619766,452.42561146267707,2220.811855688636,3770.213428855642,1549.4015731670063,0,1573.2849148582995,-23.883341691293253,-0.06017823456028875,1.5952232249881314e-06,0.002195446962902029
536,2020,29.82598359150488,0.7832566089870441,202.49006139915687,0.4565778292138615,383.11993476814746,1976.031327075756,3192.666123067896,1216.63479599214,0,1366.0618712149444,-149.42707522280443,-0.3765070084629964,5.840730624985635e-05,0.0020541080374446782
537,2020,29.349250460797094,0.5341534669524652,146.4299946250388,0.5485381104563106,339.1645204131661,1870.3316472677493,2826.3710034430505,956.0393561753012,1,655.9881380542848,300.0512181210164,0.7581190232631922,0.00082388951750593,0.007113415577055207
538,2017,31.85514092191072,0.96800935006801,240.88422882459932,0.868619689883416,535.783668800873,2132.3598033189305,4464.8639066739415,2332.504103355011,1,2163.263925256536,169.2401780984751,0.4268601023659106,0.00014742756823050916,0.004025951207615246
539,2021,28.60330339620392,0.733647463810119,210.56776756261632,0.4934868523012347,411.0497514643046,2003.141623875124,3425.414595535872,1422.2729716607478,1,1276.8710365724635,145.4019350882843,0.3671787500053596,0.00017600828728652447,0.006479582807155027
540,2023,30.74184439360118,0.6421797802423498,175.6050607961545,0.352253410424475,330.4988712105242,1958.1779802737656,2754.1572600877016,795.979279813936,0,1045.5000911261545,-249.52081131221848,-0.6293829316307787,0.00031288003763353564,0.003931366596490417
541,2022,30.113404636981947,0.6983769812654156,194.5296107149709,0.5158359530004504,370.2663379639567,1939.847562872484,3085.5528163663057,1145.7052534938218,1,1266.7298298184744,-121.02457632465257,-0.3051335157536568,6.273753836412075e-05,0.0033547659649476773
542,2020,29.01117416308665,0.6249645257006409,165.4265295068808,0.3270006976367531,293.4626188910306,1657.863052617658,2445.5218240919216,787.6587714742636,1,892.1521568747891,-104.49338540052543,-0.26360147542497747,6.276216632842073e-05,0.004491700633517261
543,2022,27.642102031807628,0.7082395654574242,181.6335872080936,0.5557880702768246,377.9201511229752,1909.829369022648,3149.33459269146,1239.5052236688125,1,1010.1229922097551,229.38223145905738,0.5784930363521074,0.0002468823994773545,0.0036726151828812724
544,2019,31.679858201278037,0.7106842955774364,201.0794387465392,0.9145536583696502,506.9210540946537,2108.4545824499296,4224.342117455447,2115.8875350055173,1,1458.5592978835482,657.3282371219691,1.6604953868497974,0.0025092455048082215,0.004537628958329702
545,2022,32.28195723035239,0.8745788616730656,216.6469084892839,0.6426602407323896,450.5046209618513,2171.0257017193862,3754.205174682094,1583.1794729627077,1,1905.7886186913422,-322.60914572863453,-0.814097409593024,0.0006050793859017258,0.00454260597819312
546,2018,29.69686289305841,0.9187289644683392,230.80823528816745,0.539314075146889,410.3926049924564,1913.881561396309,3419.938374937137,1506.0568135408278,1,1830.4124825173353,-324.35566897650756,-0.8179005334032955,0.0004114889624201479,0.003065134116112104
547,2022,30.88134603580496,0.8773535244060419,225.3978054496516,0.5531789281028917,422.13375676649343,1843.0344220577288,3517.781306387445,1674.7468843297163,0,1749.0082101383582,-74.26132580864191,-0.18713690133734653,1.68990330802131e-05,0.0024046176297389536
548,2016,31.18823738761028,0.6171172665952742,171.6738441873383,-0.0467871552710233,160.36644117286787,1698.877450063514,1336.3870097738989,-362.4904402896152,0,1017.3381912486802,-1379.8286315382954,-3.5028163329277118,0.011895049355324904,0.004878306006779666
549,2019,33.401876804138375,0.784775112000651,208.27190404414583,0.7340876552383695,473.21066413289566,2154.476489110346,3943.422201107464,1788.945711997118,1,1788.8323991305222,0.11331286659583384,0.0002858050014070917,6.975710874264949e-11,0.0042475014511686
550,2023,30.06956087988028,0.9033423814500418,234.43801923315644,0.5511610324836363,428.8762277652907,1975.3091791781092,3573.968564710756,1598.6593855326464,1,1849.3994608795633,-250.7400753469169,-0.6320846716864367,0.00022046837648473507,0.0027498419621007353
551,2018,28.70730178922261,0.8847174126646007,230.04080449533123,0.6797969825307757,457.3522967073901,2287.1277047526128,3811.269139228251,1524.141434475638,0,1593.7202679534453,-69.57883347780717,-0.17543550465123262,2.181121570110116e-05,0.003527418595696191
552,2020,29.682562159655497,1.1062314087767195,277.86825836644124,1.232048994094523,663.9466700859962,2511.485810702159,5532.888917383301,3021.403106681142,0,2334.7460064008355,686.6571002803066,1.7386935298567832,0.005463629645596587,0.00897371914578931
553,2015,30.11135951760282,0.8034659174034089,202.4527717029761,0.6802431338302724,442.22561141391606,2023.423462241808,3685.213428449301,1661.7899662074929,1,1509.9862580366764,151.80370817081644,0.3826613208821149,8.569032991392273e-05,0.002914957080326118
554,2023,28.220288433223526,0.8700856154842159,220.16502690147848,0.5504494385074504,386.49528677187055,1982.465659809567,3220.7940564322544,1238.3283966226877,1,1556.1235627940396,-317.79516617135187,-0.8013980146693345,0.00041157020304615226,0.003192804938575348
555,2015,30.14119599448244,0.7418152156932649,206.9804941850836,0.3990320584579709,351.25046702998424,2058.373707856845,2927.087225249869,868.7135173930237,1,1411.7157938855905,-543.0022764925668,-1.3704741030101315,0.0013730296621250176,0.0036450666793413273
556,2019,31.41485810984576,1.0204525282798655,264.3670665492085,0.889918302638422,555.9235492243785,2158.124786356241,4632.696243536487,2474.571457180245,1,2335.280818079885,139.29063910035984,0.35154649338742305,0.00013337200819445847,0.005362303189135122
557,2018,29.52913549693306,0.7600243517791383,188.1513737587036,0.5613040956562354,374.9859248479117,1869.5742580921424,3124.882707065931,1255.3084489737885,0,1228.65764973878,26.650799235008435,0.06720688260097499,3.4889782069725017e-06,0.0038435592767772503
558,2017,24.28378517150951,0.7806673969961506,202.5357777435188,0.2360167554954537,323.4453553848279,1977.02761708532,2695.3779615402323,718.3503444549126,1,953.3685308472346,-235.01818639232204,-0.5939318420115217,0.0005521675223657664,0.007760710167981658
559,2020,29.498907743562672,0.8955945449823335,213.24796019485424,0.7425776435631556,454.1975233219001,2091.478312229809,3784.9793610158345,1693.501048786025,1,1687.1724040453905,6.328644740634445,0.01597919277360317,3.253680513593472e-07,0.006324746565109841
560,2016,29.951085953292623,0.888977002332788,228.51173565966104,0.3911189960804554,381.4477986498211,1877.002877178204,3178.731655415176,1301.7287782369715,1,1783.5861913828646,-481.85741314589313,-1.215180368106744,0.000726202915271887,0.002454072595090881
561,2017,36.24176192659171,0.9487469342623502,262.16075425565305,1.2392449714814673,657.5668294497516,2316.9966123646777,5479.72357874793,3162.7269663832526,1,2607.909440024694,554.8175263585586,1.4058763891143247,0.004571582159951274,0.011443783582954666
562,2019,31.42502133108073,0.6924190881018253,179.24988809431215,0.9105672845515292,489.4526316446818,2071.33710611279,4078.771930372349,2007.4348242595588,0,1221.2522721153946,786.1825521441642,1.9869582971813602,0.00340911941769891,0.004311644794595806
563,2023,29.98463930366012,0.9254645390087012,227.6576081315547,0.5874916024196777,427.02390381593113,1973.9191154448808,3558.532531799426,1584.6134163545455,0,1775.4199153907666,-190.8064990362211,-0.4811857674771681,0.00017163721798949487,0.0036899026756804613
564,2016,33.82648085650828,1.0386382785798025,268.0527576108497,0.92758816033732,554.7576973191874,2087.1252739496404,4622.980810993228,2535.855537043588,0,2520.7113560637636,15.144180979824341,0.03824729906670491,2.014237752108104e-06,0.006830718900234661
565,2022,28.47999539339061,0.7312338383900354,181.19668933362087,0.4867669467965091,374.7619427943373,1961.8546425154595,3123.016189952811,1161.1615474373516,1,1127.093618028233,34.067929409118506,0.0859514883205368,7.098790622129668e-06,0.004776773000047545
566,2016,32.012788599254215,0.8380117253453994,214.43321068270777,0.823470714528364,488.59357359589467,2059.726551626125,4071.613113299122,2011.8865616729968,1,1799.9132641394724,211.97329753352437,0.5343900608976396,0.00017095795517875094,0.0029821779400442824
567,2019,29.246119013277397,0.7876053001401593,209.41476114336487,0.7948992530518445,452.3962963682786,2071.3462133178077,3769.969136402322,1698.6229230845147,0,1355.3238990448776,343.29902403963706,0.86542753415797,0.0003649574517595114,0.0024298791295031454
568,2021,30.460113894495716,0.8057023835870687,206.0833276662649,0.3412977947039245,336.3380279568438,1985.5893957547105,2802.8168996403647,817.2275038856544,1,1561.626186767656,-744.3986828820016,-1.8791678234362497,0.001700708216106307,0.0024083794355405958
569,2022,29.337481347427275,0.7517938742520781,196.8264350426759,0.5324274211014611,395.1169790082764,1997.2970117530213,3292.6414917356365,1295.3444799826152,1,1314.3866227036171,-19.042142721001937,-0.047981213939671634,1.0382622633355763e-06,0.002247613827643017
570,2015,32.14184485433462,0.8702570311327299,230.84930707472816,0.8880880807440875,523.4480211490727,2153.00608531652,4362.066842908939,2209.06075759242,0,1870.672392750589,338.38836484183093,0.8534419368428112,0.0004928304113532395,0.0033708122760401672
571,2020,27.93263980700301,0.906869405488841,231.7475836279521,0.6728387538611219,451.220054409362,1987.3463584744868,3760.167120078017,1772.8207616035295,0,1577.1368460368271,195.68391556670235,0.49362366321148127,0.00020736162969696293,0.004233831587797979
572,2015,30.80859202435857,0.8572001013786883,222.95516048424636,0.4757564547694612,350.9534604895868,2038.5797540389908,2924.612170746557,886.032416707566,0,1691.713162219741,-805.680745512175,-2.0344021589463877,0.0019221676716289584,0.002324047579728923
573,2016,32.736741973438,0.7665510314599279,200.9994803458625,0.2972885410643374,319.9918354833648,1799.137270482161,2666.59862902804,867.4613585458787,0,1582.0607816943007,-714.5994231484219,-1.8049163000903539,0.0024522277078692207,0.003758078139151407
574,2015,28.61957520753378,0.8602928279364821,223.74155799634667,0.6663795410087251,431.0977766095492,1856.1181317506464,3592.481471746244,1736.3633399955972,1,1588.2346105618965,148.12872943370076,0.3733878307929786,8.032576201136648e-05,0.0028699910310774467
575,2019,32.41426936356967,0.8315812120120895,217.5564624453104,1.1789137862827974,569.9833948898528,2076.8817258074146,4749.861624082106,2672.979898274691,1,1836.7767691063457,836.2031291683454,2.1124376636886377,0.0025970157854758734,0.0029115155975923956
576,2023,28.86191557695477,0.7576541475256532,201.63173143674825,0.2135326238254316,266.5682812463137,1923.308328638864,2221.402343719281,298.0940150804172,0,1226.9442133715415,-928.8501982911243,-2.347129090246661,0.002654185776531201,0.0024140226478855855
577,2020,31.60914160900077,0.927795132997175,233.9706633374637,0.4399793205168879,407.5824366097341,2034.9887059515083,3396.5203050811174,1361.531599129609,1,2030.7605891637165,-669.2289900341075,-1.689459153896319,0.0017976539629218466,0.0031450046469392113
578,2015,30.999238262544207,0.9739452122006708,244.0671810296487,0.9249012472830006,538.8319521465785,2277.7926048691,4490.266267888154,2212.4736630190546,0,2035.140666491821,177.3329965272335,0.4472287298181923,0.0001533458996657454,0.003815690701360964
579,2015,24.214477332845945,0.6665887287915958,166.27844803866495,0.5466735435477815,347.10589909897453,1784.2219264021055,2892.5491591581213,1108.3272327560155,0,477.5016762595328,630.8255564964827,1.596208327553523,0.004136018777821346,0.008063660817927892
580,2016,33.39693668270265,0.7352471501777496,199.01877733998015,0.702401885610245,449.6336165225043,2271.582161853753,3746.946804354203,1475.36464250045,1,1648.4542260377873,-173.08958353733738,-0.43676377641203434,0.0001882103546257565,0.004904915347683347
581,2023,29.92742194694797,0.5624417841636203,151.55218971227748,0.4365863978658213,322.8101412896425,1859.003751023536,2690.084510747021,831.0807597234852,0,706.8085296837021,124.27223003978315,0.3137626937123486,0.00012193397852710318,0.006149214449314586
582,2017,27.15656558483814,0.8435708458347092,206.89407160883115,0.6521635491822126,447.1671013843358,1860.566174817064,3726.392511536132,1865.826336719068,1,1349.742961900645,516.083374818423,1.303280207940266,0.0016939809286780122,0.0049653050410476945
583,2015,28.504146018934065,0.77655863169563,205.1507478578595,0.4080520738995268,335.5230236227184,2122.205945044828,2796.0251968559865,673.8192518111591,1,1328.0328847410358,-654.2136329298767,-1.6508667115181996,0.001333612223650924,0.002444921181517941
584,2019,34.61495985257445,0.6865434474459435,191.9910020230839,0.9853477736039646,512.077248880786,1983.4824725030091,4267.310407339883,2283.8279348368733,1,1627.3233381619232,656.5045966749501,1.6613051490670296,0.004441298036018127,0.007995803296052853
585,2021,34.676671914262855,0.9459273652053152,251.0844084869676,0.7873835986069669,497.7750915836118,2057.540538548613,4148.125763196765,2090.585224648152,1,2414.230292238882,-323.6450675907304,-0.8173587411782195,0.0008221030940680476,0.006113119986377522
586,2020,35.76162550838581,1.0944799252445048,272.153405253131,1.0979288496932205,620.3001836818994,2223.784996374313,5169.168197349162,2945.3832009748494,0,2819.597618784708,125.78558219014121,0.31817312981587753,0.00020109938095516148,0.009825911033590335
587,2015,30.51722489190064,0.7655595410319013,206.04915128329395,0.8187150650708622,469.2431299086439,2107.5000701404056,3910.359415905366,1802.8593457649604,1,1487.325110293137,315.5342354718234,0.7953584759307749,0.00029876002061162424,0.002354953385942182
588,2019,30.654669312498267,0.9591392556702169,246.4802935814331,0.642545041547666,471.3377192774131,1986.4749155395596,3927.814327311776,1941.3394117722169,0,1986.691856364863,-45.35244459264618,-0.11436833093262251,1.0099996298757998e-05,0.0038421721809102204
589,2019,30.02972484211375,0.8281872321232111,217.50723405064085,0.6386652796921157,434.2669317350572,2125.051640959646,3618.8910977921432,1493.839456832497,0,1541.1748644266836,-47.33540759418656,-0.11927435282337419,6.4543187108715085e-06,0.0022610632632667944
590,2020,31.72673012732164,0.8934588915543342,222.7478678913147,0.5591607940424206,424.8853838229757,2085.226077538645,3540.711531858131,1455.485454319486,0,1842.9414782750298,-387.45602395554374,-0.977317266632724,0.000650630395060598,0.003394196988732036
591,2017,28.75604095220232,0.7323484713746337,193.7441277990449,0.7628455130276802,451.41060817473885,2043.5994117877333,3761.755068122824,1718.1556563350907,0,1131.7030568739124,586.4525994611784,1.4794123029350084,0.0010329081638751861,0.0023569315234959988
592,2019,27.94529857502305,0.9541351984249896,242.72681261270816,0.5068578272641766,450.324726647917,2172.82261542365,3752.7060553993088,1579.8834399756588,1,1800.7848287673478,-220.901388791689,-0.5574868452986972,0.00031646612299004854,0.005062010814708884
593,2021,32.27324063807645,0.6399766279185346,178.22576023623225,0.7594998801338071,432.4471656116028,2012.150926650116,3603.72638009669,1591.575453446574,1,1266.8506292296877,324.7248242168864,0.8198618343666064,0.0007527428715397926,0.005566318199816433
594,2019,31.887673392388816,1.0646524038969951,248.77285694378912,0.7255954576130065,478.90326724356447,2047.119335341407,3990.860560363037,1943.7412250216305,0,2313.578285792537,-369.8370607709064,-0.935992739672251,0.0017880549989051633,0.010100501355169732
595,2019,31.247120862988154,0.7361272991434901,197.11777067490888,0.4343109017683269,357.02093557152057,2128.235399351708,2975.1744630960047,846.9390637442971,0,1373.4454428486656,-526.5063791043685,-1.3281648854166395,0.0009706036374060813,0.002745662894342167
596,2019,30.366793427732475,0.955770300784212,260.278804907595,0.7893104716126225,514.301481349581,2146.7353818484858,4285.845677913175,2139.110296064689,1,2096.9601649251176,42.150131139571386,0.10651814092418083,1.8441817644878224e-05,0.008053470916712031
597,2017,31.86611588033215,0.8228820578194764,211.7910338723664,1.006132595480109,549.3530157828365,2060.658480660137,4577.941798190304,2517.283317530167,0,1665.951916340407,851.3314011897601,2.1506069584199103,0.002499292384774034,0.0027043835678531424
598,2015,27.978071239825475,0.6701254114977868,174.37979087151814,0.584798139733451,369.32263492687616,1858.160233892571,3077.6886243906347,1219.528390498064,1,931.3411215171124,288.18726898095167,0.7269174759391133,0.0004042339434138514,0.0038086358235927165
599,2019,26.831943014334243,0.7437961236346258,196.01591745529683,0.0687502211623141,240.16656517788005,1790.0956922787311,2001.3880431490004,211.29235087026927,0,995.5968721832669,-784.3045213129976,-1.9815445826706317,0.002878201228027941,0.0036623973984478793
600,2023,26.131173145360755,0.5242013577764386,150.21248396214546,0.5162673403454833,335.02422400852214,1662.22924122399,2791.868533404351,1129.6392921803613,1,370.88765497209,758.7516372082713,1.9203281659297642,0.005458148025064797,0.007365888250114187
601,2015,30.97022497793174,0.9075957435408988,241.10721244485177,0.9632788407528295,554.0790853448322,2101.59595589229,4617.325711206934,2515.729755314644,0,1888.225374890799,627.5043804238451,1.5846200909578942,0.0020692508420319202,0.0041096362600685984
602,2017,27.09319017669544,0.615367974314506,156.25751953547058,0.6462062158114426,369.7643583220111,1933.6778311397247,3081.3696526834256,1147.6918215437004,0,583.6485547111915,564.0432668325088,1.4252439201674527,0.0023752404024607373,0.005818549751678469
603,2018,29.88889311794015,0.7471944532259605,204.1507703159918,0.2927812985630002,314.6073450576973,1860.809062037465,2621.7278754808103,760.9188134433452,1,1387.2275928354113,-626.3087793920661,-1.5804909527787885,0.0013622854017404024,0.0027234725708284602
604,2015,30.676016297676977,0.6281418075270853,177.30917236837658,0.4477042728338843,252.12763450168532,1676.808836627691,2101.063620847378,424.2547842196866,0,1019.8181183826077,-595.5633341629211,-1.5040872225417365,0.0020546826672267274,0.0045263599616859294
605,2015,27.80040457878814,0.9375639941648786,233.55167105788823,0.7888136789938096,477.033599878152,2027.588740709796,3975.2799989846,1947.691258274804,0,1634.2908297800996,313.40042849470456,0.7909622548735031,0.0006086019202127493,0.0048386240268744555
606,2022,33.48787184330322,0.9387011109046688,244.8246036766572,0.7197142806333054,493.2185379487117,2209.8426352549923,4110.154482905931,1900.311847650939,1,2266.92819936057,-366.6163517096311,-0.9251057918271555,0.0007318819002056065,0.0042570867488917665
